"aid","author_last_name","author_fore_name"
22841,"Danpure","C J"
22842,"Kaplowitz","N"
22843,"Lindner","E"
22844,"Kaiser","J"
22845,"Schacht","U"
22846,"Berendsen","H"
22847,"Seelig","J"
22848,"Gally","H"
22849,"Pilch","P F"
22850,"Henselman","R A"
22851,"Mihalyi","E"
22852,"Weinberg","R M"
22853,"Towne","D W"
22854,"Friedman","M E"
22855,"Tsong","T Y"
22856,"Zannoni","D"
22857,"Melandri","B A"
22858,"Baccarini-Melandri","A"
22859,"Heldt","H W"
22860,"Koller","M E"
22861,"Romslo","I"
22862,"Flatmark","T"
22863,"Slooten","L"
22864,"Sybesma","C"
22865,"O'gara","F"
22866,"Benke","P J"
22867,"Dittmar","D"
22868,"Lala","A K"
22869,"Anteunis","M J"
22870,"Lala","K"
22871,"Papeschi","G"
22872,"Bordi","S"
22873,"Beni","C"
22874,"Ventura","L"
22875,"Furukawa","Y"
22876,"Matsunaga","Y"
22877,"Jarritt","P H"
22878,"Charlwood","P A"
22879,"Blumberg","S"
22880,"Tal","N"
22881,"Moo-Penn","W F"
22882,"Bechtel","K C"
22883,"Johnson","M H"
22884,"Therrell","B L"
22885,"Morrison","B Y"
22886,"Schmidt","R M"
22887,"Schneider","R G"
22888,"Berkman","N L"
22889,"Tonomura","B"
22890,"Murao","S"
22891,"Hazum","E"
22892,"Madden","J J"
22893,"Denson","J"
22894,"Werbin","H"
22895,"Haars","L"
22896,"Hampel","A"
22897,"Thompson","L"
22898,"Kang","Y H"
22899,"Coe","E L"
22900,"Apitz-Castro","R"
22901,"Ramírez","E"
22902,"Maingon","R"
22903,"de Murciano","A"
22904,"Ribbi","A"
22905,"Darmenton","P"
22906,"Cronenberger","L"
22907,"Pachéco","H"
22908,"Klein","J P"
22909,"Schöller","M"
22910,"Frank","R"
22911,"Filippi-Foveau","D"
22912,"Sciaky","M"
22913,"Limozin","N"
22914,"Dalmasso","C"
22915,"Laurent-Tabusse","G"
22916,"Le Maréchal","P"
22917,"Azerad","R"
22918,"Chistiakov","V V"
22919,"Gegenava","G P"
22920,"Nikolaev","A Ia"
22921,"Likhacheva","N V"
22922,"Burobin","V A"
22923,"Osipov","E V"
22924,"Korsova","T L"
22925,"Malakhov","A A"
22926,"Poznanskaia","A A"
22927,"Iakovlev","V A"
22928,"Akimova","N I"
22929,"Evstigneeva","Z G"
22930,"Shelepina","E P"
22931,"Ushakova","N A"
22932,"Lukomskaia","I S"
22933,"Pfeiffer","C C"
22934,"Condon","W A"
22935,"Joubin","C"
22936,"Lachia","L"
22937,"Blayo","M C"
22938,"Brun","M"
22939,"Paillard","M"
22940,"Chimyshkyan","K L"
22941,"Shvkvatsabaya","I K"
22942,"Ovumyan","H S"
22943,"Babichev","V A"
22944,"Trubcheninova","L P"
22945,"Sorokina","E V"
22946,"Svet-Moldavsky","G J"
22947,"Fine","J M"
22948,"Marneux","M"
22949,"North","M L"
22950,"Castaing","M"
22951,"Nystrom","J M"
22952,"Allen","A L"
22953,"Brown","D E"
22954,"Demain","A L"
22955,"Su","T M"
22956,"Fernando","L P"
22957,"Giblett","E R"
22958,"Goodell","B W"
22959,"Sanders","J E"
22960,"Colman","N"
22961,"Day","M D"
22962,"Roach","A G"
22963,"Haycock","J W"
22964,"Constanti","A"
22965,"Nistri","A"
22966,"Delbeke","F T"
22967,"Debackere","M"
22968,"Donike","M"
22969,"Werder","E A"
22970,"Illig","R"
22971,"Torresani","T"
22972,"Zachmann","M"
22973,"Baumann","P"
22974,"Ott","F"
22975,"Prader","A"
22976,"Jackson-Moore","E M"
22977,"Gibbs","D"
22978,"Bowen","D M"
22979,"Smith","C B"
22980,"Bondy","S C"
22981,"Purdy","J L"
22982,"Loubatières","A L"
22983,"Valette","G"
22984,"Ribes","G"
22985,"Rondot","A M"
22986,"Jaffe","N R"
22987,"Barone","J P"
22988,"Nancollas","G H"
22989,"Tomson","M"
22990,"Felix","R"
22991,"Kanfer","J N"
22992,"Spielvogel","C H"
22993,"St Pierre","S"
22994,"Gilardeau","C"
22995,"Chrétien","M"
22996,"Hartmann","J X"
22997,"Galla","J D"
22998,"Emma","D A"
22999,"Kao","K N"
23000,"Gamborg","O L"
23001,"Hare","W C"
23002,"Daye","P G"
23003,"Garside","E T"
23004,"Craven","P"
23005,"Vesely","D L"
23006,"Rovere","L E"
23007,"Levey","G S"
23008,"Bounous","G"
23009,"Maestracci","D"
23010,"Schamburek","P"
23011,"Miksík","O"
23012,"Mellan","J"
23013,"Coulon","J"
23014,"Marilley","M"
23015,"Thouveny","Y"
23016,"Hornez","J P"
23017,"Coutois","B"
23018,"Derieux","J C"
23019,"Guiraud-Simplot","A"
23020,"Colobert","L"
23021,"Pegram","B L"
23022,"Bevan","R D"
23023,"Verheyden","R"
23024,"Ebinger","G"
23025,"Rodkey","F L"
23026,"de Leiva","A"
23027,"Bais","R"
23028,"Edwards","J B"
23029,"Badella","M"
23030,"Routh","M W"
23031,"Gump","B H"
23032,"Gigliotti","H J"
23033,"Van der Heiden","C"
23034,"Desplanque","J"
23035,"Larsson","A"
23036,"Zetterström","R"
23037,"Hörnell","H"
23038,"Porath","U"
23039,"Bakhru-Kishore","R"
23040,"Desjardins","L"
23041,"Kelly","S"
23042,"Rambabu","K"
23043,"Pattabiraman","T N"
23044,"Freise","J"
23045,"Schmidt","E"
23046,"Magerstedt","P"
23047,"Troost","J"
23048,"van der Heijden","M C"
23049,"Rinderknecht","H"
23050,"Renner","I G"
23051,"Carmack","C"
23052,"Monk","A M"
23053,"Holton","J B"
23054,"Bonnetblanc","J M"
23055,"Bussell","A"
23056,"Kennedy","R D"
23057,"Baum","B J"
23058,"Bird","J L"
23059,"Millar","D B"
23060,"Longton","R W"
23061,"Gilmore","J P"
23062,"Dietz","J"
23063,"Gilmore","C"
23064,"Zucker","I H"
23065,"Davis","P B"
23066,"Fenner","H K"
23067,"Pawson","M G"
23068,"Pohl","H"
23069,"Guderley","H"
23070,"Crawford","E C"
23071,"Palomeque","J"
23072,"Barber","B J"
23073,"Coyer","P E"
23074,"Nightingale","T E"
23075,"Richardi","J C"
23076,"Adams","J"
23077,"Mangum","C"
23078,"Steinman","H"
23079,"Karnaukhov","V N"
23080,"Milovidova","N Y"
23081,"Kargopolova","I N"
23082,"Turner","R B"
23083,"Webb","G P"
23084,"Taylor","T G"
23085,"Herreid","C F"
23086,"Leach","G J"
23087,"Taylor","M H"
23088,"Kupchella","C E"
23089,"Heckman","J R"
23090,"Lega","R D"
23091,"Plamp","C E"
23092,"Takahashi","S Y"
23093,"Kageyama","T"
23094,"Ohnishi","E"
23095,"Crandall","D E"
23096,"Tremblay","G C"
23097,"Christiansen","E N"
23098,"Uhliarová",""
23099,"Storey","K B"
23100,"Terra","W R"
23101,"Ferreira","C"
23102,"De Bianchi","A G"
23103,"Weinreich","D"
23104,"Weinreich","C A"
23105,"Stahl","W L"
23106,"von Wachtendonk","D"
23107,"Käppler","M"
23108,"Lenicque","P M"
23109,"Toneby","M I"
23110,"Doumenc","D"
23111,"Rathmayer","W"
23112,"Walther","C"
23113,"Zlotkin","E"
23114,"Dalton","T"
23115,"Schoots","A F"
23116,"Schrijen","J J"
23117,"Denucé","J M"
23118,"Kaciuba-Uscilko","H"
23119,"Ingram","D L"
23120,"de Freitas","J C"
23121,"Hiramatsu","M"
23122,"Lee","H Y"
23123,"Auslander","S E"
23124,"Kalmus","G W"
23125,"Greaves","M P"
23126,"Davies","H A"
23127,"Winfield","G I"
23128,"Paymaster","N J"
23129,"Lameiras","J C"
23130,"Pempkowiak","L"
23131,"Nowicka","C"
23132,"Murer","H"
23133,"Evers","J"
23134,"Godfrey","S S"
23135,"Wendel","A"
23136,"Hahn","R"
23137,"Guder","W G"
23138,"Stumpf","B"
23139,"Kasten","R"
23140,"Bruns","G A"
23141,"Eisenman","R E"
23142,"Gerald","P S"
23143,"Tarlo","S M"
23144,"Day","J H"
23145,"Mann","P"
23146,"Day","M P"
23147,"Dybing","E"
23148,"Stohs","S J"
23149,"Grafström","R C"
23150,"Jahns","I"
23151,"Marlowe","C"
23152,"Janssen","F W"
23153,"Young","E M"
23154,"Kook","C"
23155,"Zitzewitz","D J"
23156,"Zagarella","J"
23157,"Campion","J"
23158,"Fusaro","G A"
23159,"Garteiz","D A"
23160,"Midha","K K"
23161,"Cooper","J K"
23162,"Mcgilveray","I J"
23163,"Rotthauwe","H W"
23164,"Furner","R L"
23165,"Mellett","L B"
23166,"Duncan","G"
23167,"Sikic","B I"
23168,"Baumel","I P"
23169,"Wittmann","P"
23170,"Haslbeck","M"
23171,"Bachmann","W"
23172,"Mehnert","H"
23173,"Boulenger","J P"
23174,"Brion","S"
23175,"Selmanoff","M K"
23176,"Goldman","B D"
23177,"Krieger","D T"
23178,"Liotta","A"
23179,"Ginsberg","B H"
23180,"Ammon","H P"
23181,"Verspohl","E"
23182,"DeGroot","L J"
23183,"Hill","L"
23184,"Rue","P"
23185,"Dörner","G"
23186,"Hecht","K"
23187,"Tremolieres","F"
23188,"Chirico","A"
23189,"Bech","J"
23190,"Vallois","J M"
23191,"Richards","A G"
23192,"Seilheimer","S H"
23193,"Baldieri","M"
23194,"Angelucci","L"
23195,"Olley","P M"
23196,"Bodach","E"
23197,"Heaton","J"
23198,"Nisbet","H E"
23199,"Macfarlane","I R"
23200,"Steinburg","M I"
23201,"Holland","D R"
23202,"Levy","S"
23203,"Kochetkov","S N"
23204,"Bulargina","T V"
23205,"Sashchenko","L P"
23206,"Severin","E S"
23207,"Gorodinskaia","V Ia"
23208,"Berzon","E Ts"
23209,"Shchenchenko","Z P"
23210,"Jacquot","J P"
23211,"Vidal","J"
23212,"Gadal","P"
23213,"Eisenbach","M"
23214,"Korenstein","R"
23215,"Akesson","B"
23216,"Gronowitz","S"
23217,"Herslöf","B"
23218,"Sato","K"
23219,"Ueda","S"
23220,"Roberts","G"
23221,"Hesford","F"
23222,"Hadorn","B"
23223,"Blaser","K"
23224,"Schneider","C H"
23225,"Hoek","J B"
23226,"Njogu","R M"
23227,"Flückiger","R"
23228,"Grinius","L"
23229,"Berzinskiene","J"
23230,"Zagalak","B"
23231,"Curtius","H C"
23232,"Barbotin","J N"
23233,"Laurent","T C"
23234,"Stivala","S S"
23235,"Makovoz","A A"
23236,"Potekha","A I"
23237,"Trofimov","P N"
23238,"Shestakov","G S"
23239,"Archinova","T Iu"
23240,"Belikov","V G"
23241,"Vergeĭchuk","E N"
23242,"Segal","Ia M"
23243,"Anikina","E A"
23244,"Skuratovich","Ia K"
23245,"Sokolova","R A"
23246,"Muehleis","P M"
23247,"Long","S Y"
23248,"Parmiani","G"
23249,"Invernizzi","G"
23250,"Makarchenko","A F"
23251,"Zlatin","R S"
23252,"Roĭtrub","B A"
23253,"Matossian-Rogers","A"
23254,"Festenstein","H"
23255,"Cooper","B T"
23256,"Cooke","W T"
23257,"Edgar","D"
23258,"Hope","D B"
23259,"Williamson","D H"
23260,"Lewin","S"
23261,"Smith","T A"
23262,"Haygarth","W L"
23263,"Williams","J F"
23264,"Rucklidge","G"
23265,"Notton","B"
23266,"Hewitt","E"
23267,"Rodriguez","H B"
23268,"Hollaway","M R"
23269,"Chalkley","R A"
23270,"Bloxham","D P"
23271,"Ugazio","G"
23272,"Torrielli","M V"
23273,"Burdino","E"
23274,"Sawyer","B C"
23275,"Ebberink","R H"
23276,"De Zwaan","A"
23277,"Livingstone","D R"
23278,"Harper","D B"
23279,"Morgan","B"
23280,"Gore","M G"
23281,"Gibson","W T"
23282,"Milsom","D W"
23283,"Steven","F S"
23284,"Lowe","J S"
23285,"Swann","J C"
23286,"Smithers","G W"
23287,"Burley","R W"
23288,"Howell","R M"
23289,"Deacon","S L"
23290,"Lyster","R L"
23291,"Menashi","S"
23292,"Finch","A"
23293,"Gardner","P J"
23294,"Ledward","D A"
23295,"Das","P K"
23296,"Bray","G M"
23297,"Aguyao","A J"
23298,"Raminsky","M"
23299,"Shaw","M A"
23300,"Jeffery","J"
23301,"Ross","C A"
23302,"Harris","W J"
23303,"Watt","J"
23304,"O'Carra","P"
23305,"O'Sullivan","M P"
23306,"McKillen","M N"
23307,"Motohashi","T"
23308,"Morikawa","H"
23309,"Rao","C V"
23310,"Ichihara","A"
23311,"Masuji","H"
23312,"Sato","J"
23313,"Combes","B"
23314,"Shore","G M"
23315,"Cunningham","F G"
23316,"Walker","F B"
23317,"Shorey","J W"
23318,"Ware","A"
23319,"Preobrazhenskaia","E S"
23320,"Budovskiĭ","E T"
23321,"Kriviskiĭ","A S"
23322,"Aĭzen","M S"
23323,"Pille","E R"
23324,"Caprilli","R"
23325,"Vernia","P"
23326,"Colaneri","O"
23327,"Torsoli","A"
23328,"Silk","D B"
23329,"Harvey","R F"
23330,"Roberts","J M"
23331,"Keller","D W"
23332,"Goldfien","A"
23333,"Kluft","C"
23334,"Basabe","J C"
23335,"Farina","J M"
23336,"Chieri","R A"
23337,"Gupta","D"
23338,"Beckmann","J"
23339,"Heinle","H"
23340,"Sawatzki","G"
23341,"Neuhoff","C F"
23342,"Thony","C"
23343,"Thony","J"
23344,"Lafontaine","M"
23345,"Limasset","J C"
23346,"Mole","R H"
23347,"Flamant","R"
23348,"Spincer","D"
23349,"Westcott","D T"
23350,"Archer","M C"
23351,"Wishnok","J S"
23352,"Boyland","E"
23353,"Woolf","A S"
23354,"Pignatelli","B"
23355,"Castegnaro","M"
23356,"Walker","E A"
23357,"Walters","C L"
23358,"Dyke","C S"
23359,"Saxby","M J"
23360,"Neurath","G B"
23361,"Dünger","M"
23362,"Pein","F G"
23363,"Michejda","C J"
23364,"Tipton","T J"
23365,"Campbell","D H"
23366,"Scheunig","G"
23367,"Ziebarth","D"
23368,"Walz","G"
23369,"Ornaf","R M"
23370,"Wynder","E L"
23371,"Tso","T C"
23372,"Martinez","N S"
23373,"Amin","P H"
23374,"Kadlub","K J"
23375,"Kadlub","K G"
23376,"West","J W"
23377,"Yeh","T F"
23378,"Pildes","R S"
23379,"Pearson","E F"
23380,"Nuzum","J W"
23381,"Pilot","I"
23382,"Stangl","F H"
23383,"Bonar","B E"
23384,"Hill","J L"
23385,"Johnston","L C"
23386,"Newman","D C"
23387,"DeWald","R L"
23388,"Thornton","W E"
23389,"Reynes","C J"
23390,"Füst","G"
23391,"Csécsi-Nagy","M"
23392,"Kulics","J"
23393,"Rule","A H"
23394,"Schaumburg-Lever","G"
23395,"Patel","R P"
23396,"Schmidt-Ullrich","B"
23397,"Okun","M R"
23398,"Skvaril","F"
23399,"Shashidhar","S"
23400,"Shah","S B"
23401,"Acharya","P T"
23402,"Odeberg","H"
23403,"Berner","P"
23404,"Naske","R"
23405,"Schuster","P"
23406,"Stärker","H"
23407,"Schulze","D"
23408,"Mulac","K"
23409,"Muhar","F"
23410,"Lochs","P"
23411,"Schlick","W"
23412,"Cohen","B M"
23413,"Morgenthal","J C"
23414,"Davey","D A"
23415,"Van Niekerk","C H"
23416,"Uys","C J"
23417,"Botha","M C"
23418,"Du Toit","E"
23419,"Harrison","V C"
23420,"Hickman","R"
23421,"Lotter","F"
23422,"Poole","D M"
23423,"Homonnai","Z T"
23424,"Sofer","A"
23425,"Harell","A"
23426,"Masson","D"
23427,"Wesener","G"
23428,"Krebs","D"
23429,"Lehmann","F"
23430,"Nicholson","R"
23431,"Calamera","J C"
23432,"Broer","K H"
23433,"Winkhaus","I"
23434,"Sombroek","H"
23435,"Kaiser","R"
23436,"Onuigbo","W I"
23437,"Posinovec","J"
23438,"Goldstein","L"
23439,"Zweig","M"
23440,"Lufschanowski","R"
23441,"Alexander","J K"
23442,"Jennings","D B"
23443,"Chen","C C"
23444,"Hlastala","M P"
23445,"McKenna","H P"
23446,"Franada","R L"
23447,"Detter","J C"
23448,"Rossi","J J"
23449,"Vender","J"
23450,"Berg","C M"
23451,"Coleman","W H"
23452,"Ordal","G W"
23453,"Gibson","K J"
23454,"Hu","C Y"
23455,"Traficante","L J"
23456,"Aiyappa","P S"
23457,"Cox","D L"
23458,"Baugh","C L"
23459,"Roger","M"
23460,"Coleman","S E"
23461,"Lev","M"
23462,"Anan","F K"
23463,"Iwai","H"
23464,"Sakata","R"
23465,"Ohtsuka","H"
23466,"Elhanan","E"
23467,"Matsuda","T"
23468,"Kumon","A"
23469,"Sudo","K"
23470,"Hayashi","M"
23471,"Oshima","K"
23472,"Nakamura","S"
23473,"Iwanaga","S"
23474,"Niwa","M"
23475,"Shiga","K"
23476,"Isomoto","A"
23477,"Kitazawa","T"
23478,"Takesada","H"
23479,"Ajisaka","K"
23480,"Horiuchi","S"
23481,"Garnier","P"
23482,"Voegel","J C"
23483,"Frank","R M"
23484,"Ogawa","H"
23485,"Crawford","K M"
23486,"Patt","C S"
23487,"Lad","P J"
23488,"Tornheim","K"
23489,"Latham","K R"
23490,"Ring","J C"
23491,"Baxter","J D"
23492,"Rothgeb","T M"
23493,"Seifried","H E"
23494,"Matsukawa","S"
23495,"Takeshita","M"
23496,"Yoneyama","Y"
23497,"Marklund","S"
23498,"Peters","B A"
23499,"Neet","K E"
23500,"Horn","B R"
23501,"McCaslin","D R"
23502,"Ferruzzi","G"
23503,"McCurdy","P R"
23504,"Koida","M"
23505,"Misra","T K"
23506,"Apirion","D"
23507,"Chang","H H"
23508,"Schackman","R"
23509,"Lewin","M"
23510,"Edalji","R"
23511,"Benesch","R E"
23512,"Benesch","R"
23513,"Tiefert","M A"
23514,"LIttle","J S"
23515,"Thiers","D R"
23516,"Widnell","C C"
23517,"McGovern","P"
23518,"Reisberg","P"
23519,"Hughey","R P"
23520,"Curthoys","N"
23521,"Crane","L J"
23522,"Miller","D L"
23523,"Davidse","L C"
23524,"Flach","W"
23525,"Maione","A M"
23526,"Torrini","I"
23527,"Romeo","A"
23528,"Vaughan","C G"
23529,"Guyene","T T"
23530,"Devaux","C"
23531,"Gross","R A"
23532,"Gross","D M"
23533,"Hsu","C"
23534,"Leighton","H J"
23535,"Westfall","T C"
23536,"Brooker","G"
23537,"Katz","S"
23538,"Park","K C"
23539,"Reid","J S"
23540,"Beeley","J A"
23541,"MacFarlane","T W"
23542,"Futakami","K"
23543,"Iwami","Y"
23544,"Polyzois","S"
23545,"Boonvisut","S"
23546,"Whitaker","J R"
23547,"Strouse","J"
23548,"Knuckles","B E"
23549,"deFremery","D"
23550,"Ostfeld","A"
23551,"Stotsky","B A"
23552,"Kimmel","E C"
23553,"Fish","R H"
23554,"Boog","G"
23555,"Lopes","P"
23556,"Tourne","C E"
23557,"Schumacher","J C"
23558,"Gandar","R"
23559,"Cognat","M"
23560,"Gerald","D"
23561,"Vignaud","A"
23562,"Adlakha","V"
23563,"Pillai","M K"
23564,"Golden","C"
23565,"Klauber","M R"
23566,"Kanner","R"
23567,"Renzetti","A"
23568,"Giebink","G S"
23569,"Payne","E E"
23570,"Mills","E L"
23571,"Juhn","S K"
23572,"Quie","P G"
23573,"Warren","K S"
23574,"Nlmano","F"
23575,"Kochi","K"
23576,"Arita","M"
23577,"Tamaki","H"
23578,"Numano","F"
23579,"Gilbert","H S"
23580,"Wood","S C"
23581,"Lomholt","J P"
23582,"Samaranayaka","M"
23583,"Bird","D J"
23584,"Lutz","P L"
23585,"Potter","I C"
23586,"Binz","H"
23587,"Wigzell","H"
23588,"Ohtake","H"
23589,"Sogin","D C"
23590,"Karlsen","R L"
23591,"Fonnum","F"
23592,"Palacios","J M"
23593,"Mengod","G"
23594,"Picatoste","F"
23595,"Grau","M"
23596,"Blanco","I"
23597,"Konishi","H"
23598,"Kakimoto","Y"
23599,"Krugman","S"
23600,"McPhail","L C"
23601,"Wilfert","C"
23602,"Partono","F"
23603,"Dennis","D T"
23604,"Imashuku","S"
23605,"Inui","A"
23606,"Kusunoki","T"
23607,"Yonezawa","T"
23608,"Budtz-Jörgensen","E"
23609,"Kelstrup","J"
23610,"Funder-Nielsen","T D"
23611,"Knudsen","A M"
23612,"Robinson","B V"
23613,"Boyle","E"
23614,"Freeman","P C"
23615,"Goudie","A C"
23616,"Mangan","F R"
23617,"Thomson","M"
23618,"Pentreath","V W"
23619,"Berry","M S"
23620,"Bowyer","D E"
23621,"Reidy","M A"
23622,"Chaudry","M A"
23623,"Ng","C T"
23624,"Fisher","D G"
23625,"Hallworth","G W"
23626,"Hamilton","R R"
23627,"Andrews","U G"
23628,"Davies","P J"
23629,"Hanlon","G W"
23630,"Molyneux","A J"
23631,"Jalsenjak","I"
23632,"Nicolaidou","C F"
23633,"Nixon","J R"
23634,"Augstein","J"
23635,"Cairns","H"
23636,"Chambers","A"
23637,"Burns","J W"
23638,"Radziwonik","H"
23639,"Perlík","F"
23640,"Jiricka","Z"
23641,"Masek","K"
23642,"Dobrzanski","S"
23643,"Doggett","N S"
23644,"Stefanini","E"
23645,"Fadda","F"
23646,"Porceddu","M L"
23647,"Johansson","E"
23648,"Ryhage","R"
23649,"Hajratwala","B R"
23650,"Taylor","H"
23651,"Graf","M"
23652,"Helliwell","K"
23653,"O'Connell","M P"
23654,"Deasy","P S"
23655,"Rosseel","M T"
23656,"Bogaert","M G"
23657,"Stevens","L A"
23658,"Wiseman","S H"
23659,"Gonda","I"
23660,"Townend","M S"
23661,"Millership","J S"
23662,"O'Hare","R E"
23663,"Navas","G E"
23664,"Gescher","A"
23665,"Stevens","M F"
23666,"Hulbert","P B"
23667,"Arnarson","T"
23668,"Elliott","D N"
23669,"Pickard","J F"
23670,"Samoelov","Y"
23671,"Murray","J B"
23672,"Al-Shoura","H"
23673,"Calder","I T"
23674,"Miller","J H"
23675,"Sherman","L"
23676,"Munro","G"
23677,"Hunt","J H"
23678,"Rowe","L R"
23679,"Evans","M B"
23680,"Woolfson","A D"
23681,"Woodside","W"
23682,"Wilson","R"
23683,"Tucker","S E"
23684,"Bentley","S"
23685,"Nough","A"
23686,"Morrow","N C"
23687,"Rosbotham","S A"
23688,"Li Wan Po","A"
23689,"Muhyiddin","H A"
23690,"McElnay","J"
23691,"Grimes","D"
23692,"Fludder","J"
23693,"Tonge","S"
23694,"Dawes","P"
23695,"Kendall","D"
23696,"Craven","M R"
23697,"Ashley","G"
23698,"Davies","C"
23699,"Neubauer","H"
23700,"Raisi","A"
23701,"Baugh","R"
23702,"Frier","M"
23703,"Vennart","W"
23704,"Tomlinson","E"
23705,"Poppe","H"
23706,"Kraak","J C"
23707,"Abougela","A K"
23708,"Bigford","D J"
23709,"McCorquodale","I"
23710,"Cox","N"
23711,"Dearden","D C"
23712,"Iwuagwu","M"
23713,"Gorman","S P"
23714,"Scott","E M"
23715,"Ahmed","M"
23716,"Hernadi","F"
23717,"Gilbert","P"
23718,"Beveridge","G"
23719,"Crone","P B"
23720,"Hodges","N D"
23721,"Moss","S H"
23722,"Vuthikongsirigool","W"
23723,"McGilveray","I J"
23724,"Jonkman","J H"
23725,"van Bork","L E"
23726,"Cox","H L"
23727,"Chidomere","E C"
23728,"Quinn","J"
23729,"Calvert","R"
23730,"Purewal","T S"
23731,"Burbage","A S"
23732,"Ismail","S I"
23733,"Seager","H"
23734,"Burt","J"
23735,"Fisher","H"
23736,"Davies","J"
23737,"Hunter","B M"
23738,"Pratt","R M"
23739,"Woodroffe","R"
23740,"Fish","F"
23741,"Gray","A I"
23742,"Waterman","P G"
23743,"Jacobs","G P"
23744,"El-Dabbas","S"
23745,"Panichpol","K"
23746,"Waigh","R D"
23747,"Meshal","I A"
23748,"Woods","S C"
23749,"Martin","G P"
23750,"Sherriff","M"
23751,"Furman","B L"
23752,"Marshall","I G"
23753,"Schofield","G G"
23754,"Burn","P"
23755,"Crooks","P A"
23756,"Rees","J M"
23757,"Durant","N N"
23758,"Lewis","A J"
23759,"Fox","P K"
23760,"Rosenberg","H E"
23761,"Drew","G"
23762,"Dawson","M"
23763,"Mustafa","A F"
23764,"Skrdlant","H B"
23765,"Weisman","R A"
23766,"Snawder","K D"
23767,"Hsu","F L"
23768,"Russell","R J"
23769,"Wilkinson","P C"
23770,"McInroy","R J"
23771,"McKay","S"
23772,"McCartney","A C"
23773,"Arbuthnott","J P"
23774,"Bull","T E"
23775,"Showe","M K"
23776,"Isobe","E"
23777,"Onorato","L"
23778,"Martin","P D"
23779,"Petsko","G A"
23780,"Tsernoglou","D"
23781,"Serur","J R"
23782,"Skelton","C L"
23783,"Bodem","R"
23784,"Sonnenblick","E H"
23785,"Chown","J"
23786,"Lang","A G"
23787,"Peterson","H A"
23788,"Glanz","I"
23789,"Grünebaum","M"
23790,"Rajfer","J"
23791,"Elliot","J S"
23792,"Rabinowitz","I N"
23793,"Silvert","M"
23794,"Sellers","B B"
23795,"McNeal","R"
23796,"Griswold","W R"
23797,"Mendoza","S A"
23798,"Dewald","G W"
23799,"Kelalis","P P"
23800,"Redman","J F"
23801,"Okuno","T"
23802,"Kim","K H"
23803,"Walton","D W"
23804,"Shin","H K"
23805,"Sakuma","T"
23806,"Uike","C"
23807,"Shirai","H"
23808,"Hoshiya","T"
23809,"Ashimura","K"
23810,"Kitagawa","S"
23811,"Okabe","S"
23812,"Hung","C R"
23813,"Takeuchi","K"
23814,"Takagi","K"
23815,"Egashira","T"
23816,"Sasa","M"
23817,"Munekiyo","K"
23818,"Igarashi","S"
23819,"Takaori","S"
23820,"Furuta","Y"
23821,"Yoshikawa","A"
23822,"Tobe","A"
23823,"Kobayashi","T"
23824,"Sawa","A"
23825,"Kihar","M"
23826,"Kohdaira","T"
23827,"Baramiia","N N"
23828,"Kostromin","A S"
23829,"Fil'shtinskiĭ","A Ia"
23830,"Topalov","I"
23831,"Andreev","A"
23832,"Kiradzhiev","P"
23833,"Nikolov","E"
23834,"Westphal","J"
23835,"Löbbecke","F"
23836,"Mietens","C"
23837,"Zehner","J"
23838,"Klaus","D"
23839,"Klumpp","F"
23840,"Lemke","R"
23841,"Klebanov","Iu A"
23842,"Benham","C J"
23843,"Vizkelety","T"
23844,"Ernó","S"
23845,"McKnight","R P"
23846,"Akos","K"
23847,"Tibor","B"
23848,"Antal","V"
23849,"József","H"
23850,"György","D"
23851,"Gyula","T"
23852,"Tibor","P"
23853,"Endre","N"
23854,"Iván","P"
23855,"András","H"
23856,"Margit","P"
23857,"Péter","B"
23858,"Sándor","R"
23859,"Jenö","J"
23860,"Miklós","U"
23861,"Gábor","B"
23862,"Hökfelt","T"
23863,"Johansson","O"
23864,"Park","D"
23865,"Miles","D L"
23866,"Rushing","W A"
23867,"Wilson","W M"
23868,"Reynolds","L"
23869,"Hogben","M"
23870,"Chevrel","B"
23871,"Zenker","R"
23872,"Mohr","W"
23873,"Rivas-Martin","J"
23874,"Nier","H"
23875,"Bircks","W"
23876,"Fritze","E"
23877,"Flemming","K"
23878,"Fossati","P"
23879,"McBride","W J"
23880,"Schwark","W S"
23881,"Keesey","R R"
23882,"Vermes","I"
23883,"Smith","G J"
23884,"Uhl","G R"
23885,"Bade","P"
23886,"Christ","W"
23887,"Rakow","D"
23888,"Coper","H"
23889,"Closse","A"
23890,"Hauser","D"
23891,"Kulpa","C F"
23892,"Tinghitella","T J"
23893,"Trutneva","K V"
23894,"Margolis","M G"
23895,"Brunner","A"
23896,"Kotsias","B A"
23897,"Muchnik","S"
23898,"Spink","C"
23899,"Seitz","W R"
23900,"Neary","M P"
23901,"McPherson","A"
23902,"Shishkina","V N"
23903,"Iurchenko","V V"
23904,"Romanovskaia","V A"
23905,"Malashenko","Iu R"
23906,"Trotsenko","Iu A"
23907,"Georgieva","S I"
23908,"Gracheva","I M"
23909,"Sadova","A I"
23910,"Kolobovnikova","N G"
23911,"Pomazkova","V A"
